participant,trial_type,final_triplet,final_x_location,triplet_sequence,ind_correct,correct,chance
55afe01bfdf99b4ba8045bea,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png,49,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,0,0,0.16666666666666666
55afe01bfdf99b4ba8045bea,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png,177,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png,1,0,0.16666666666666666
55afe01bfdf99b4ba8045bea,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,222,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png,0,0,0.16666666666666666
55afe01bfdf99b4ba8045bea,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png,91,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png,1,0,0.16666666666666666
55afe01bfdf99b4ba8045bea,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png,167,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png,0,0,0.16666666666666666
55afe01bfdf99b4ba8045bea,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png,228,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png,0,0,0.16666666666666666
5658000ca9872d0011e1ba26,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png,36,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,0,0,0.16666666666666666
5658000ca9872d0011e1ba26,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,125,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png,0,0,0.16666666666666666
5658000ca9872d0011e1ba26,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,216,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,0,0,0.16666666666666666
5658000ca9872d0011e1ba26,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,39,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png,0,0,0.16666666666666666
5658000ca9872d0011e1ba26,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png,133,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,0,0,0.16666666666666666
5658000ca9872d0011e1ba26,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png,223,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png,1,0,0.16666666666666666
56849d528f456f000c45e1dd,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png,20,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png,1,1,0.16666666666666666
56849d528f456f000c45e1dd,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,99,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,1,1,0.16666666666666666
56849d528f456f000c45e1dd,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png,200,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png,1,1,0.16666666666666666
56849d528f456f000c45e1dd,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png,39,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_018_g.png,0,0,0.16666666666666666
56849d528f456f000c45e1dd,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png,116,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png,1,0,0.16666666666666666
56849d528f456f000c45e1dd,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_018_g.png,201,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png,0,0,0.16666666666666666
56cc78e3ccc0e20006b82a7d,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,15,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png,0,0,0.16666666666666666
56cc78e3ccc0e20006b82a7d,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png,125,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,0,0,0.16666666666666666
56cc78e3ccc0e20006b82a7d,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png,246,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png,1,0,0.16666666666666666
56cc78e3ccc0e20006b82a7d,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png,39,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png,0,0,0.16666666666666666
56cc78e3ccc0e20006b82a7d,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png,125,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png,0,0,0.16666666666666666
56cc78e3ccc0e20006b82a7d,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_002_g.png,220,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png,0,0,0.16666666666666666
5783f7dd25cb7100012884a7,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,90,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png,0,0,0.16666666666666666
5783f7dd25cb7100012884a7,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png,148,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,0,0,0.16666666666666666
5783f7dd25cb7100012884a7,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,231,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,0,0,0.16666666666666666
5783f7dd25cb7100012884a7,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png,84,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png,0,0,0.16666666666666666
5783f7dd25cb7100012884a7,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png,134,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,0,0,0.16666666666666666
5783f7dd25cb7100012884a7,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,201,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png,0,0,0.16666666666666666
57dd7528a0e8ce00015445fd,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png,38,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png,0,0,0.16666666666666666
57dd7528a0e8ce00015445fd,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png,143,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,0,0,0.16666666666666666
57dd7528a0e8ce00015445fd,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,239,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png,0,0,0.16666666666666666
57dd7528a0e8ce00015445fd,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png,46,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png,0,0,0.16666666666666666
57dd7528a0e8ce00015445fd,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png,116,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png,0,0,0.16666666666666666
57dd7528a0e8ce00015445fd,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png,200,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png,1,0,0.16666666666666666
582627e157062600014023a1,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,59,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_026_g.png,0,0,0.16666666666666666
582627e157062600014023a1,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_026_g.png,131,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png,0,0,0.16666666666666666
582627e157062600014023a1,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png,190,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,0,0,0.16666666666666666
582627e157062600014023a1,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,43,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,1,1,0.16666666666666666
582627e157062600014023a1,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png,129,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png,1,1,0.16666666666666666
582627e157062600014023a1,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,226,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,1,1,0.16666666666666666
588908498fd7f00001d735f8,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png,51,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png,0,0,0.16666666666666666
588908498fd7f00001d735f8,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png,90,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png,0,0,0.16666666666666666
588908498fd7f00001d735f8,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png,138,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png,0,0,0.16666666666666666
588908498fd7f00001d735f8,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png,-2,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,0,0,0.16666666666666666
588908498fd7f00001d735f8,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,109,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png,0,0,0.16666666666666666
588908498fd7f00001d735f8,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png,184,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png,1,0,0.16666666666666666
58b20a24c352cc0001ed554b,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_023_g.png,29,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png,0,0,0.16666666666666666
58b20a24c352cc0001ed554b,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png,130,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,0,0,0.16666666666666666
58b20a24c352cc0001ed554b,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,237,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_023_g.png,0,0,0.16666666666666666
58b20a24c352cc0001ed554b,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png,42,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png,1,1,0.16666666666666666
58b20a24c352cc0001ed554b,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,134,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,1,1,0.16666666666666666
58b20a24c352cc0001ed554b,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png,230,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png,1,1,0.16666666666666666
5914b7b50a4b9d0001add64f,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png,77,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png,1,1,0.16666666666666666
5914b7b50a4b9d0001add64f,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png,184,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png,1,1,0.16666666666666666
5914b7b50a4b9d0001add64f,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,240,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,1,1,0.16666666666666666
5914b7b50a4b9d0001add64f,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png,61,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png,1,1,0.16666666666666666
5914b7b50a4b9d0001add64f,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png,133,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png,1,1,0.16666666666666666
5914b7b50a4b9d0001add64f,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,223,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,1,1,0.16666666666666666
595c69efd8bd8d000154dd23,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_021_g.png,32,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png,0,0,0.16666666666666666
595c69efd8bd8d000154dd23,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png,118,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png,0,0,0.16666666666666666
595c69efd8bd8d000154dd23,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png,209,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_021_g.png,0,0,0.16666666666666666
595c69efd8bd8d000154dd23,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png,36,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png,0,0,0.16666666666666666
595c69efd8bd8d000154dd23,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png,154,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png,0,0,0.16666666666666666
595c69efd8bd8d000154dd23,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,238,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,1,0,0.16666666666666666
59e1e3a23e4b5a00016a9c17,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png,40,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png,0,0,0.16666666666666666
59e1e3a23e4b5a00016a9c17,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png,118,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png,0,0,0.16666666666666666
59e1e3a23e4b5a00016a9c17,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png,204,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png,0,0,0.16666666666666666
59e1e3a23e4b5a00016a9c17,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png,20,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png,1,1,0.16666666666666666
59e1e3a23e4b5a00016a9c17,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_023_g.png,124,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_023_g.png,1,1,0.16666666666666666
59e1e3a23e4b5a00016a9c17,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png,220,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png,1,1,0.16666666666666666
5a01ddf3728b1b0001ad8ad0,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png,39,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png,0,0,0.16666666666666666
5a01ddf3728b1b0001ad8ad0,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png,94,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png,0,0,0.16666666666666666
5a01ddf3728b1b0001ad8ad0,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,179,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,1,0,0.16666666666666666
5a01ddf3728b1b0001ad8ad0,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png,42,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_005_g.png,1,0,0.16666666666666666
5a01ddf3728b1b0001ad8ad0,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_023_g.png,139,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png,0,0,0.16666666666666666
5a01ddf3728b1b0001ad8ad0,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png,210,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_023_g.png,0,0,0.16666666666666666
5a216247c3e60a0001780c42,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,43,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,1,0,0.16666666666666666
5a216247c3e60a0001780c42,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png,119,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_018_g.png,0,0,0.16666666666666666
5a216247c3e60a0001780c42,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_018_g.png,221,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png,0,0,0.16666666666666666
5a216247c3e60a0001780c42,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png,28,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png,0,0,0.16666666666666666
5a216247c3e60a0001780c42,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,113,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png,0,0,0.16666666666666666
5a216247c3e60a0001780c42,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png,210,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,0,0,0.16666666666666666
5a4afdd835c9d50001fdd1c0,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png,28,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png,1,1,0.16666666666666666
5a4afdd835c9d50001fdd1c0,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png,111,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_009_g.png,1,1,0.16666666666666666
5a4afdd835c9d50001fdd1c0,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png,197,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png,1,1,0.16666666666666666
5a4afdd835c9d50001fdd1c0,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png,39,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png,0,0,0.16666666666666666
5a4afdd835c9d50001fdd1c0,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png,120,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png,1,0,0.16666666666666666
5a4afdd835c9d50001fdd1c0,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png,241,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_020_g.png,0,0,0.16666666666666666
5a8f13595292b80001235e09,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png,74,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png,1,1,0.16666666666666666
5a8f13595292b80001235e09,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,98,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,1,1,0.16666666666666666
5a8f13595292b80001235e09,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png,196,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png,1,1,0.16666666666666666
5a8f13595292b80001235e09,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png,12,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png,0,0,0.16666666666666666
5a8f13595292b80001235e09,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png,126,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png,1,0,0.16666666666666666
5a8f13595292b80001235e09,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png,240,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png,0,0,0.16666666666666666
5a9998a14eecca0001dd791e,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png,56,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png,0,0,0.16666666666666666
5a9998a14eecca0001dd791e,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png,126,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_016_g.png,1,0,0.16666666666666666
5a9998a14eecca0001dd791e,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_011_g.png,204,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_004_g.png,0,0,0.16666666666666666
5a9998a14eecca0001dd791e,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png,79,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png,1,1,0.16666666666666666
5a9998a14eecca0001dd791e,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,159,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,1,1,0.16666666666666666
5a9998a14eecca0001dd791e,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_021_g.png,212,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_021_g.png,1,1,0.16666666666666666
5af1c437bfb51a000181d170,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,46,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png,0,0,0.16666666666666666
5af1c437bfb51a000181d170,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_023_g.png,148,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_023_g.png,1,0,0.16666666666666666
5af1c437bfb51a000181d170,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_025_g.png,242,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,0,0,0.16666666666666666
5af1c437bfb51a000181d170,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png,54,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_026_g.png,0,0,0.16666666666666666
5af1c437bfb51a000181d170,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png,120,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_017_g.png,0,0,0.16666666666666666
5af1c437bfb51a000181d170,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_026_g.png,204,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png,0,0,0.16666666666666666
5af59378f856320001cf2ffc,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png,36,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png,0,0,0.16666666666666666
5af59378f856320001cf2ffc,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_012_g.png,107,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_019_g.png,0,0,0.16666666666666666
5af59378f856320001cf2ffc,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png,210,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png,1,0,0.16666666666666666
5af59378f856320001cf2ffc,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png,53,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_006_g.png,1,1,0.16666666666666666
5af59378f856320001cf2ffc,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png,128,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_014_g.png,1,1,0.16666666666666666
5af59378f856320001cf2ffc,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,213,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_024_g.png,1,1,0.16666666666666666
5b48f2d0ff7497000125165e,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,31,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,0,0,0.16666666666666666
5b48f2d0ff7497000125165e,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png,127,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_010_g.png,0,0,0.16666666666666666
5b48f2d0ff7497000125165e,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_008_g.png,229,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_003_g.png,0,0,0.16666666666666666
5b48f2d0ff7497000125165e,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png,33,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png,0,0,0.16666666666666666
5b48f2d0ff7497000125165e,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_013_g.png,147,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_022_g.png,0,0,0.16666666666666666
5b48f2d0ff7497000125165e,slow,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png,236,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_007_g.png,1,0,0.16666666666666666
5b4d31673d01bd0001ec447e,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png,29,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png,0,0,0.16666666666666666
5b4d31673d01bd0001ec447e,fast,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_015_g.png,113,https://ziweizhang0304.github.io/Stats_learning_trig/img/Stim/FN_001_g.png,0,0,0.16666666666666666
